No,user_name,text,label
4108,masbro,@ArifinNKRI1 Dukung #vaksinasi untuk Negara kita ðŸ’ª,negatif
4109,Jansilmi Nur Al Zia,"Semoga strateginya berjalan ya Pak @jokowi 

#RaffiAhmad #vaksin 

Raffi Ahmad Ikut Vaksinasi Perdana Covid-19, Netâ€¦ https://t.co/WDTtsohEee",negatif
4110,Get VaccsðŸ’‰,"Siapa nih yang suka travel? Ternyata traveler dan wisatawan internasional disarankan untuk menerima vaksin. Eh, ibuâ€¦ https://t.co/oN5iY9lzEU",negatif
4111,Anonim,Halahh ngapain pake live segala ttp aja nanti yg buat masyarakat beda kualitas Ama yg di live #Vaksin,negatif
4112,Zakaria Aceh Group,bagaimana mana pendapat saudara dengan berita yg tak mau disuntik vaksin sinovac #vaksin #VaksinasiDimulai #Jokowiâ€¦ https://t.co/O6kCqMm7ju,negatif
4113,@pujatvaceh,"Gemparkan Warga Langsa, Bayi Perempuan Ditemukan Dalam Kardus

https://t.co/r0VSE7e6Yn

#aceh #acehbarat #imunisasiâ€¦ https://t.co/s3Q5kY2Ihk",negatif
4114,Iin Nirmala,Yg suntik vaksin presiden gemetar #vaksin,negatif
4115,Arif S Budi Utomo,Akal budi sapiens modern dalam diri manusia tidak sekokoh yang dibayangkan untuk memilih hal baik di tengah dunia yâ€¦ https://t.co/lkvCIlw416,negatif
4116,Muhammad Iksan bastian,"Apakah anda mau di #Vaksin 
#VaksinKitaDatangLagi 
#VaksinYoVaksin 
#VaksinasiDimulai 
#vaksinuntukkitaâ€¦ https://t.co/MgSGkJ8LtM",negatif
4117,Pake Masker Itu Normal,"#VaksinKitaDatangLagi #Vaksin #COVID19 , lo ga mau divaksin ? #bodoamat https://t.co/c0dbbPg3Ez",negatif
4118,Tribun Pontianak,"Tangan Dokter Gemetar Suntikan Vaksin Covid-19, Jokowi: Mungkin juga yang Disuntik Presiden

#vaksin 1 di Indonesiaâ€¦ https://t.co/rxXgaPjgZv",negatif
4119,Hafizhul Qisthi,Sampe ada #vaksin free-trial sama premium sih keterlaluan ya,negatif
4120,The Rap Up!,"""Disuntik vaksin tidak akan jadi TITAN""

Jangan ada Titan di antara kita kecuali Titan toko kue.ðŸ˜‚â€¦ https://t.co/j67QoZolZd",negatif
4121,ray nugraha,bukan nya menolak vaksin ni pak buk yg terhormat gue fobia jarum suntik anjeeeng yakin gak cuma gue yakin gua #vaksin #Goblok,negatif
4122,fik,"Padahal Jubah pembasmi Titan sudah ku persiapkan ~ 

#AttackOnTitan #Vaksin https://t.co/0BLmXXCJyJ",negatif
4123,Relawan CINTA ( Cak Imin Untuk Indonesia ),Koordinator CINTA Ajak Masyarakat Sukseskan Program Vaksinasi Covid-19 #Vaksin via @jpnncom https://t.co/SYYJjpuFvFâ€¦ https://t.co/H30T3sCWya,negatif
4124,Misbah Al Jawiyu,"Bedekanku:

""Bu Ribka NGEPRANK""

ðŸ™ðŸ™

#VaksinLolosUjiKlinis 
#Vaksin 
#VaksinSinovac",negatif
4125,aho girl,"ehem kyaaaa&lt;3
oke siap siap ya para survey corps, sebentar lagi para Titan menari(ï½¡â™¡â€¿â™¡ï½¡)
#AttackOnTitan #SNK #Vaksin https://t.co/Gh26qtaAe1",negatif
4126,Elyzabethmrb,Menolak di vaksin itu HAK. Tapi kalau menolak terus mengumbar2 ke mana-mana bikin keheboan dan sebagainya itu LEBAYâ€¦ https://t.co/3RPBSCRVG5,negatif
4127,Vio Huda pratama,"Semalaman gue wiritan agar dapet founding Titan eh nyatanya vaksin'nya nggak bikin kita jadi Titan,kayak taik sksksâ€¦ https://t.co/BfSpRVecFV",negatif
4128,A R H A M.,"Bagaimana keadaan Presiden Joko Widodo malam ini? 

#JokowiDiVaksin
#COVID19 #vaksinasi #VaksinSinovacâ€¦ https://t.co/0fkfBfdfGl",negatif
4129,Alfredo Yakobus S.L.,"Semakin dekat yang mulia, 
santer guncangan dirasa.

#vaksin https://t.co/SYN8Agq0Y7",negatif
4130,Hallo.jar,"kembali pada jarak ; merindukanmu dari jauh dengan sabar meski tanpa kabar, meski tanpa jalinan pertemuan 
â‰ˆjunâ€¦ https://t.co/COQyzU4IeK",negatif
4131,SquidðŸ™,"Sin-no-vac = No-vac-sin,
Jangan di bawa serius.
Vaksin, Suntik, #Vaksin",negatif
4132,sebut saja mawar,"Ada benar nya juga 

#Vaksin #COVID19 Dingin #mutualan #balihot #baliterkini #CoronaUpdate https://t.co/IqWnaivVIJ",negatif
4133,Republik Merdeka Banten,Ribka Tjiptaning Kembali Bikin Heboh Sebut Sinovac Barang Rongsokan - https://t.co/Ysj6PUtuMC #Vaksinâ€¦ https://t.co/6gzW7EqX12,negatif
4134,Republik Merdeka Banten,"Dunia, Kita Dan Virus Setelah Vaksin - https://t.co/7HJjy49jHR #vaksin #suarapublik https://t.co/F3YlzU2ljc",negatif
4135,rladudal_RM_0171,"Hayoohhh.... 
Dari kemaren saya Selalu comment gini, apalah daya orang biasa Gak Akan didenger... 

#COVID19â€¦ https://t.co/SENQx4Rta2",negatif
4136,Duy,"kebanyakannn nonton pilemmmmmm gara2 fundemiii, disuntik faksin aja takut berubahhh jadi titannn, Btw kalo disini bâ€¦ https://t.co/QK5da5Onth",negatif
4137,ErenJeger,"aing pas di vaksin :), langsung inget pas sd di kuris :)
#Vaksin https://t.co/ZBqm62h8kA",negatif
4138,BaBe - Baca Berita,Menkes Panik Ada 8 Provinsi Tak Bisa Tampung Vaksin Corona #Vaksin #Vaksinasi #Soeharto #BioFarmaâ€¦ https://t.co/NuPFZFcv9i,negatif
4139,Idn_Zellix,"Belom lama posting
Langsung ada kabar kan

#VaksinasiDimulai #VaksinCorona #vaksinasi https://t.co/9ZCq2pPKvY",negatif
4140,Republik Merdeka Banten,"Gubernur Banten Tak Akan Divaksin Sinovac Buatan China, Kok Bisa? - https://t.co/rW7iIGexUl #Vaksin #Sinovac https://t.co/sPHujvnUH6",negatif
4141,Rakyat Merdeka,"Covid Indonesia Terparah Di ASEAN
30 Persen Masyarakat Masih Abai Prokes Sih

#SatgasCovid19 #protokolkesehatanâ€¦ https://t.co/XLEMxHTycW",negatif
4142,BaBe - Baca Berita,Bagaimana Cara Vaksin Inactivated seperti Sinovac Bikin Orang Kebal COVID-19? #Vaksin #Virus #Influenza #CDC #Wabahâ€¦ https://t.co/vX1XH0XD24,negatif
4143,Frederich Andry T.,"Lebih lucu lagi... Para Pejabat Negara disuntik pakai #vaksin lain (VIP) Pfizer Biontech, terus yang didistribusikaâ€¦ https://t.co/B1tzPQ3j5q",negatif
4144,Daniel Zacharias,Belakangan ada pengkotbah/penceramah yg mengajarkan #pseudosains bahwa #vaksin bisa mengubah DNA seseorang. Itu hoaâ€¦ https://t.co/OIZeL7WGOn,negatif
4145,INDOZONE,Bagaimana dengan nasib pariwisata Indonesia? Apakah sudah siap untuk terima turis asing agar perekonomian di Indoneâ€¦ https://t.co/3yO8TpUBlc,negatif
4146,Warta Kota Official,"STRATEGI Vaksinasi Covid-19 Indonesia Mirip China Dikritik Internasional, Ini Cara Jerman dan Inggrisâ€¦ https://t.co/N5aPy7IjDY",negatif
4147,mwp,"Sanksi Penjara atau Bayar Denda Bagi Yang Menolak Divaksin Covid-19
https://t.co/HkNyZKxq62

#vaksÃ¬ncovid19 #vaksinâ€¦ https://t.co/Tabg70RlZ1",negatif
4148,BATAMNEWS.co.id,"Wawako Batam: Warga Menolak Vaksinasi Covid Bisa Kena Sanksi

https://t.co/bE43T1PjC5 

#vaksin",negatif
4149,BaBe - Baca Berita,"WHO: Tahun Kedua, Situasi Pandemi COVID-19 Bisa Jadi Lebih Sulit #Vaksin #Virus #Wabah #AmerikaSerikatâ€¦ https://t.co/jF9dFdM4Vj",negatif
4150,Indium.49,Lagi lagi kita disuguhkan dengan informasi pro dan kontra. Kali ini kasus vaksin. Sekalipun itu presiden yang membuâ€¦ https://t.co/KLjvQnaa88,negatif
4151,shinta rosvita,"Saat influencer level dewa diserang oleh influencer lainnya, kami rakyat jelata hanya bisa duduk manis dan menyimakâ€¦ https://t.co/BgUZ3AnW3o",negatif
4152,Ny. Hrg,"Calon Kapolri #KomjenListyoSigit 
Trus nyoba googling profile beliau nah hasilnya ini yg muncul.. ðŸ˜’..
Semoga negaraâ€¦ https://t.co/g1M4E7U5Fz",negatif
4153,BaBe - Baca Berita,"Presiden Brasil Sindir Efektivitas Vaksin Sinovac Hanya 50,4%: Ini Bagus Kan? #Vaksin #EfekSampingVaksin #brasilâ€¦ https://t.co/mUnaUohrgX",negatif
4154,Rakyat Merdeka,"Top News Koran Rakyat Merdeka

Jatuhkan Kapas 2 Kali, Tangan Gemeteran 
Grogri, Dok...

@jokowi #Sinovac Dokternyaâ€¦ https://t.co/MWn9fx8jdd",negatif
4155,indotelko,Kaspersky bocorkan dua insiden terkait penelitian vaksin https://t.co/0c3d93S12n #Vaksin #VaksinCorona #VaksinSinovac,negatif
4156,Rakyat Merdeka,"Top News Koran Rakyat Merdeka

Heboh Kader Mega Nolak Vaksin 
`Kalau Oposisi Yang Begini, Ceritanya Lain`â€¦ https://t.co/X29w3grO95",negatif
4157,nyedulur,"Ribka Tjiptaning Tolak Vaksin, Sebut Corona 'Komunitas Rondo Mempesona', Jauh Lebih Bahaya dari Virus Lainâ€¦ https://t.co/q9RO0O3pWn",negatif
4158,BaBe - Baca Berita,"Gubernur Banten Dipastikan Tidak Disuntik Vaksin Sinovac, Ini Alasannya #Vaksin #Vaksinasi #TenagaKesehatan #DepKesâ€¦ https://t.co/8w71g4d8r7",negatif
4159,SainsPop,Program vaksinasi covid sudah dimulai. Apakah benar-benar aman? Tanya langsung ke ahlinya lewat event webinar Sainsâ€¦ https://t.co/TEItIgOVbP,negatif
4160,BaBe - Baca Berita,"Kembali Bikin Heboh, Ribka Tjiptaning: Sinovac Barang Rongsokan #RibkaTjiptaning #DPRRI #Vaksinâ€¦ https://t.co/Noy0rx2fQL",negatif
4161,â€Žâ€â€â€ŽPanrita,"Pagi ini ada catatan baru di suarkawa, tentang vaksinasi yang akhir-akhir ini jadi obrolan hangat massa.

#vaksinâ€¦ https://t.co/2S29W43b0c",negatif
4162,calon_menkes,mau bagi pemikiran aja yg agak menganggu. kemarin yg di vaksin semua di cek swab/rapid berlaku 24 jam dulu. bagaimaâ€¦ https://t.co/j03bGrbOI9,negatif
4163,Pikiran Rakyat,"Penerima Vaksin Covid-19 Akan Disuntik Dua Kali, Jubir Vaksinasi dari Kemenkes Angkat Bicaraâ€¦ https://t.co/JZo5E02jjk",negatif
4164,Amri @ ðŸ¡,"Sebagaimana konstituennya, begitulah legislatornya. Capedeee..

#vaksin #COVIDIOTS #influencer",negatif
4165,Melu Edan Sek,"Salah meneh. Byanganya kan?!
ðŸ¤¦ðŸ¿â€â™‚ï¸ðŸ¤¦ðŸ¿â€â™‚ï¸ðŸ¤¦ðŸ¿â€â™‚ï¸

#vaksin or #fucksin sich?
#vaksinaku sini. https://t.co/h7Cs5uL20M",negatif
4166,reylando eka putra,"Jika hanya 1 orang yang jadi perwakilan banyak orang, wajar banyak pihak yang merasa tak terwakilkan oleh 1 orang iâ€¦ https://t.co/RQyDhUzM9B",negatif
4167,reylando eka putra,Isi kontennya juga harus diliat dengan baik apalagi kaitan penerapan protokol kesehatan dalam konten ataupun pesanâ€¦ https://t.co/WyM6HyJaOi,negatif
4168,reylando eka putra,Catatan hukum dan pelanggaran aturan KPI di konten yang dijalankan baik di tv ataupun youtube juga bisa menjadi acuâ€¦ https://t.co/L4joDgJG9b,negatif
4169,reylando eka putra,"Semua langsung terbukti kan...Semalam party dengan tidak memakai masker dan jaga jarak kemudian di post, tentu ituâ€¦ https://t.co/IdNLLO2u68",negatif
4170,reylando eka putra,Banyak negara yang sudah mulai duluan vaksinnya tapi masih banyak kasus dan korban covid 19 bahkan sampai harus locâ€¦ https://t.co/0jb1QuZZuL,negatif
4171,Mariyatul Qibtiyah,"Selamat datang di negeri hebat tapi banyak tak bermartabat. Lekas sembuh negeriku, lekas damai bangsaku. Kita semuaâ€¦ https://t.co/u2eAORy3Bv",negatif
4172,KBR,"""Situasi normal, mungkin itu hak, menolak masih boleh. Tapi karena darurat, situasi perang, emergency, maka menolakâ€¦ https://t.co/wPoarhLqjq",negatif
4173,FPKS DKI Jakarta,"Di DKI, Politisi PKS Minta Penerapan Vaksin Harus Persuasif, Tidak Asal Main Denda

https://t.co/wJU5FvqlpBâ€¦ https://t.co/s5Ci5OO8ZT",negatif
4174,BaBe - Baca Berita,"Jokowi Belum Tentu Disuntik Sinovac, Haris Rusly Moti: Masa Sih Begitu? #BudiGunadiSadikin #Vaksin #DPRRIâ€¦ https://t.co/35LEs8qOXA",negatif
4175,newsmerahputih,"Menkes akui data penerima vaksinasi COVID-19 masih ada kekurangan dan belum ideal.

#merahputihcom #menkes #vaksinâ€¦ https://t.co/viPoRpIpLD",negatif
4176,BaBe - Baca Berita,"Ribka Tjiptaning Menolak Divaksin Corona, Apa Sanksinya? #RibkaTjiptaning #Vaksinasi #Wabah #PenyakitMenularâ€¦ https://t.co/c1ZCNAXedR",negatif
4177,detikHealth,Ada beberapa vaksin corona yang masuk ke Indonesia untuk mencegah penyebaran COVID-19. Nyatanya bukan cuma Sinovacâ€¦ https://t.co/7TF9ZVW5A2,negatif
4178,samwicahya,Jaman bocah saya... Banyak bocah bocah di posyandu nangis kejer teriak teriak digendong ibunya waktu disuntik imuniâ€¦ https://t.co/7oDCoh24bX,negatif
4179,KubuKopi,"Ngeteh dulu aebelum divaksin. Biar anget badannya. Nasgit panas, legi dan gatel. Eh kentel #kubukopi #vaksinasiâ€¦ https://t.co/yTxptWzQrg",negatif
4180,Nik,orang-orang yang menolak vaksin ini bisa hidup karena waktu bayi pada divaksin...ooh ironi kehidupan ðŸ˜ƒ #VaksinCorona #Vaksin,negatif
4181,Dana Gading,"Indonesia itu dipikir2 negara penuh â€œpom-pomâ€! Ngga hanya soal stock trading, vaksin pun butuh figur Duta. Kapan piâ€¦ https://t.co/CW3Uw9iI96",negatif
4182,Nur Juned,@kompascom Lain kali pilih pimpinan di usia produktif dong! #vaksin,negatif
4183,nyedulur,"Usai Divaksin Keluyuran, Abaikan Prokes, Istana Gusar, Janji Nasehati, Warganet Kritik Sikap Raffi Ahmadâ€¦ https://t.co/7g9b5Fz9is",negatif
4184,Hamba Allah,"Awas kalo boong :(
#Vaksin https://t.co/ycoLY1vFUY",negatif
4185,Î±Ð¸Ñ‚Ð½Î±ÑÎ¹ÑÎ±Ï‰Î±Ð¸,"@ustadtengkuzul Cuitan ini sbnrnya provokatif, &amp; dia melakukanya dgn cr pura-pura bertanya, untuk menyembunyikan upâ€¦ https://t.co/GI63NjJbBd",negatif
4186,reylando eka putra,Kita tidak tahu apakah perwakilan milenial atau influencer yang kemaren di vaksin tersebut diundang saja atau kerjaâ€¦ https://t.co/IGhurbmJI8,negatif
4187,zulfan,Ora sido urut abjad kan? #vaksin,negatif
4188,Handre Molana,"Rap(ff)ih a(h)mat(d) mau kemana?
Mau di f*cksin. Biar bisa party.

""Orang Istimewa, telornya 3""

#vaksinâ€¦ https://t.co/0l9C1SDdy0",negatif
4189,reylando eka putra,Mau tak mau permasalahan ini akan berkaitan dengan pemakaian uang negara bilamana yang diundang vaksin pertama sistâ€¦ https://t.co/5OSOjVQSuz,negatif
4190,Muhammadiyah,Edaran PP Muhammadiyah tentang Pembatasan Kegiatan Persyarikatan Selama PPKM dan Tuntunan Vaksinâ€¦ https://t.co/Dpejvm6iAq,negatif
4191,reylando eka putra,Klarifikasi minta maaf dari yang bersangkutan sudah dilakukan dan itu sikap yang baik tapi harus ada juga klarifikaâ€¦ https://t.co/vX0kCipYLU,negatif
4192,Warta Kota Official,"Kepergok Nongkrong Tanpa Masker Usia Vaksinasi Covid-19, Raffi Ahmad Minta Maaf ke Jokowi

https://t.co/9TDXlKnE86â€¦ https://t.co/gjvDA6RFL1",negatif
4193,Melki Maker,"Sok-sok an mau jadi menkes, di Vaksin aja takut. 
#DukungSehatkanBangsa #Vaksin # https://t.co/EihwnD2Dlb",negatif
4194,Sultan Aryo Budiman Faraby,Kayaknya emang kita lagi di era polarisasi deh. Semenjak pemilihan Gubernur jadi kebelah dua. Sekarang team #vaksinâ€¦ https://t.co/mFYef4kpoh,negatif
4195,newsmerahputih,"Tingkat kematian virus Nipah mencapai 75 persen dan belum ada vaksinnya.

#merahputihcom #virusnipah #vaksin https://t.co/3GWjaGsJg0",negatif
4196,antaranews.com,Wali Kota Tangerang Arief R. Wismansyah tak mendapatkan rekomendasi dokter untuk bisa mengikuti vaksinasi COVID-19â€¦ https://t.co/hFqyKo6m1O,negatif
4197,BaBe - Baca Berita,CDC dan Pfizer Selidiki Kematian Dokter Kandungan Usai Disuntik Vaksin Covid-19 #Vaksin #EfekSampingVaksinâ€¦ https://t.co/yjtyPKDzmZ,negatif
4198,newsmerahputih,Wakil Menteri Hukum dan HAM menyatakan masyarakat yang menolak vaksin bisa dijatuhi hukuman pidana 1 tahun penjara.â€¦ https://t.co/u2kf2of8UZ,negatif
4199,heris,"2021 jualan vaksin aja kali yah !!?
#vaksin https://t.co/AlTOUYBXS6",negatif
4200,IslamToday ID,"Menkes: Jangan Ada Ancaman Pidana untuk Warga Penolak Vaksin

#menkes #vaksin

https://t.co/BWs3IpC05m",negatif
4201,Nur Juned,"@kompascom @jokowi Gak apa, mungkin kemarin ente dalam pengaruh Narkoba. Jokowi maklum kok. #vaksin #indonesiaterserah",negatif
4202,Nur Juned,"@CNNIndonesia Karenadalam pengaruh Narkoba, dia lupa gak pake masker tuh #Vaksin #indonesiaterserah",negatif
4203,Nur Juned,@detikcom Pesta Narkoba kali yak? #indonesiaterserah #Vaksin,negatif
4204,Nur Juned,@kompascom Lagi dalam pengaruh Narkoba. maklum aja lah! #indonesiaterserah #Vaksin,negatif
4205,Nur Juned,"@CNNIndonesia Maaf Bro, gua lagi fly malem tadi! Gitu kira2 bilangnya ya? #indonesiaterserah #Vaksin",negatif
4206,Nur Juned,@kompascom Check rambut tuh... pake Narkoba kali! #indonesiaterserah #Vaksin,negatif
4207,KuLakiLu,"KAMU TIM MAU DIVAKSIN
ATAU MAU DISAYANG

#Vaksin",negatif
4208,nyedulur,"Akhirnya Raffi Ahmad Minta Maaf, Berdalih Foto di Luar Sepengetahuan, Lepas Masker sebelum Makan

#RaffiAhmadâ€¦ https://t.co/XkYhGXxGvQ",negatif
4209,BaBe - Baca Berita,"Ribka Tjiptaning Tolak Divaksinasi COVID-19, PDIP: Itu Sikap Pribadi #RibkaTjiptaning #Vaksinasi #Vaksin #PDIPâ€¦ https://t.co/BzMeMIy0lQ",negatif
4210,Ramadhan Wisnu Murti,Ada apa sih dengan orang-orang? Gue kan cuma nanya kenapa malah gue yang direndahkan seperti ini? Kenapa pergi empaâ€¦ https://t.co/JDkzUEaUMq,negatif
4211,Hafizhul Qisthi,"dan masih ada PUBLIC FIGURE sok menegur, hellow??? ya lu bisa liat dong keseharian nya di tv kayak gimana. Pertanyaâ€¦ https://t.co/7VZplfuIU7",negatif
4212,Nur Juned,"@detikcom @detikHealth Coba kalo dia cuma pemakai Narkoba. Coba kalo dia Ulama, pasti jadi tersangka deh #Vaksin #Indonesiaterserah",negatif
4213,parade.id,"Vaksin Tidak Wajib di Negara Lain, Benarkah?

https://t.co/chSUvTWFnB

#Nasional #Politik #Kesehatan #Vaksin",negatif
4214,SO JHON KYUN,"Kata siapa tadi kalo disuntik vaksin gajadi titan?
ðŸ˜”
W Di Suntik #Vaksin jadi Titan ðŸ˜” https://t.co/F92YUiIflw",negatif
4215,haryo al fajr,pasti ada beberapa persen dari yg menolak vaksin sebenernya cuma takut jarum suntik aja.. ngaku ajig! #vaksin,negatif
4216,InfoHondaMobil âž¡ï¸,"wani di vaksin lek maringunu kabeh urip true normal not new normal.
#vaksin #truenormal #hakasasimanusia",negatif
4217,Imam Nugroho,"Ribka tjiptaning yg selama ini dimusuhi brp kelompok karna dianggap PKI, bakal jd bintang baru nih. Harus buru2 diâ€¦ https://t.co/dktGoMVKC8",negatif
4218,Kabar Lambeh,"Ribka Tjiptaning Jangan Cuman Ngebacot Mulut Anda,
Berimakan alasan Yang Masuk Akal Kalau Anda menolak Vaksin,
Anâ€¦ https://t.co/txQq8cJDrC",negatif
4219,Humaira Anwar,"Dilema baru setelah vaksin teruji klinis dan halal: takut jarum suntik ðŸ˜­ðŸ˜­ðŸ˜­

#vaksinasi #VaksinasiNasional #sinovac #Indonesia",negatif
4220,Lampung Post (Official),"Namun, Nunik, sapaan akrabnya, tengah sakit, sehingga tidak jadi mengikuti vaksinasi covid-19 saat ini.
#COVID19â€¦ https://t.co/xrsvlDEL5W",negatif
4221,BaBe - Baca Berita,"Tak Pakai Masker Usai Vaksinasi Covid-19, Raffi Ahmad Minta Maaf ke Jokowi #RaffiAhmadLanggarProkes #Vaksinasiâ€¦ https://t.co/Q5QGWQ2Bny",negatif
4222,Lampung Post (Official),"Raffi Ahmad kedapatan melanggar Protokol Kesehatan.
#COVID19 #VaksinCovid19 #Vaksin #VaksinLolosUjiKlinisâ€¦ https://t.co/TKWDjiHEH6",negatif
4223,Lampung Post (Official),"Sebanyak 4.632 orang dirawat di Rumah Sakit Darurat (RSD) Wisma Atlet, Jakarta Pusat, per hari ini.
#COVID19â€¦ https://t.co/IVo43iKzA0",negatif
4224,Solitaire,"Gue bikin produk kelas kw3... Gue jual murah sambil maksa ke kacung2 gue...
Dengan segala keyakinan, gue sendiri gaâ€¦ https://t.co/ENYfXu4PkF",negatif
4225,Indonesia Baik,Hai SohIB! Program #Vaksinasi sudah dimulai namun #tahukahkamu ada beberapa golongan orang yang tidak boleh divaksiâ€¦ https://t.co/eBGDYinVhA,negatif
4226,Imammu,"Nanti kalo udah disuntik vaksin jadi Titan apa, ya? Maunya jadi Titan Penyerang aja deh, biar keren. #AOT #Vaksin",negatif
4227,ðŸƒ,Ada nggak #vaksin berupa duit,negatif
4228,RRI Surabaya,"Lhooo...kenapa ya??

#vaksin #sinovac #covid19 #pandemi #pemprovjatim #rrisurabaya #rri

https://t.co/BadPNhtIN7",negatif
4229,Get VaccsðŸ’‰,"Nah, siapa nih yang baru tahu kalau ternyata orang dewasa itu juga bisa divaksinasi? Tapi ada kondisi-kondisi terteâ€¦ https://t.co/jhFF9FJ1vM",negatif
4230,PresisiNews,"""Hati-hati, divaksin belum berarti bebas. Divaksin kemudian mlayu (pergi) sana-sini, kena virus, naik pesawat, nulaâ€¦ https://t.co/FQ30rosmcK",negatif
4231,newsmerahputih,"@RaffiAhmadLagi tuai protes keras dari warganet.

#merahputihcom #raffiahmad #vaksin https://t.co/2L3O3m5JEW",negatif
4232,infoseputarindo,"Masih belum yakin?
#vaksin #vaksincovid19 #sinovac #MUI #halal",negatif
4233,BaBe - Baca Berita,Beda Pendapat Yasonna dan Wamenkumham soal Pidana bagi Warga yang Tolak Divaksin #Vaksin #Vaksinasi #idiâ€¦ https://t.co/2zX0EJWRfA,negatif
4234,ijongoppa,"Sleeping like a hottie...
Waiting without certainty...
Kapan dapet giliran di vaksin....
ðŸ˜´ðŸ˜´ðŸ˜´
ðŸ“¸ hp aja koq....â€¦ https://t.co/uaXBdlLnO2",negatif
4235,ijongoppa,ðŸ“· Sleeping like a hottieâ€¦ Waiting without certaintyâ€¦ Kapan dapet giliran di vaksinâ€¦. ðŸ˜´ðŸ˜´ðŸ˜´ ðŸ“¸ hp aja koqâ€¦.â€¦ https://t.co/Cov28p4vHQ,negatif
4236,Dewaary_,#bertanya misalkan orang yang bernama ackerman ga ngaruh klo di vaksin? #Vaksin #aot,negatif
4237,strawberryhoney,"Yg salah adalah social media. Udah itu aje. 

#sherina #raffi #vaksin",negatif
4238,mkhafidz,Vaksin nya ada dalam bentuk tablet atau bubur gak? Saya kurang bersahabat dengan jarum suntik hehe #Vaksin,negatif
4239,Adika,Paling sulit berdebat itu dengan anggota keluarga sendiri. Anti vaksinasi VS Vaksinasi. Alhamdulillah orangtua hanyâ€¦ https://t.co/nKMmlCqj11,negatif
4240,Cahyadi Saputra,"Tak Ada Pimpinan DPRD Riau yang Divaksin, Ade Hartati: Semua Pernah Positif: #VAKSIN The post Tak Ada Pimpinan DPRDâ€¦ https://t.co/P7rXmo2K2p",negatif
4241,BaBe - Baca Berita,"Raffi Ahmad Kongko Usai Divaksin, Publik: Dia Pikir Dia yang Paling Hebat #RaffiAhmad #ErnestPrakasa #Vaksinâ€¦ https://t.co/oSedsrBfN1",negatif
4242,96.8KPFM,"Ada yang mau kah Pendengar KP disuntik sama Dr. Susan ? ðŸ¤­ anak 90an mana nih suaranyaaaaa !!

#sarapanpagi #vaksinâ€¦ https://t.co/GHHlwz8Hsa",negatif
4243,newsmerahputih,"Alasan mengapa warga yang pernah positif COVID-19 tidak divaksin.

#merahputihcom #covid19 #vaksin https://t.co/6C0giD7rXf",negatif
4244,BaBe - Baca Berita,"Kematian Harian COVID-19 Pecah Rekor, Jerman Berencana Terapkan Mega Lockdown #RobertKoch #jerman #Vaksinasiâ€¦ https://t.co/tjz6d50ayy",negatif
4245,Siskarr,"Pemerintah Tutup Peluang Vaksinasi Covid-19 Mandiri
#vaksin #covid_19 https://t.co/saFBnM2Sio",negatif
4246,BaBe - Baca Berita,Seorang Apoteker di Bogor Alami Pusing-pusing usai Divaksin #TenagaKesehatan #Apoteker #Farmasi #Vaksinasi #Vaksinâ€¦ https://t.co/SKi739z3pL,negatif
4247,ridoyando,@Sofy_Beeeeee @BabyGadun Semoga dik @Sofy_Beeeeee usahanya lancar dan sukses. Dan bang @BabyGadun selalu sehat jgaâ€¦ https://t.co/os11ZyTZwm,negatif
4248,â˜ ï¸ Specter â˜ ï¸,"Allah SWT tidak akan mengubah nasib suatu kaum jika mereka tidak berusaha mengubahnya.

#Vaksinasi merupakan bentukâ€¦ https://t.co/I7uyBMgonL",negatif
4249,andrelagiapa?,Udah divaksin? #vaksin #COVID20,negatif
4250,Dunia4dpro,"SITUS SPORT TERBAIK ! 
dapatkan prediksi parlay jitu ! 
LINK: https://t.co/7o2Fmju0Tk

#dunia4d #dunia4dproâ€¦ https://t.co/CoS6KrBOAq",negatif
4251,PoskotaJateng,"KASUS indisipliner protokol kesehatan Raffi Ahmad setelah menjalani pemberian vaksin, Kamis 14 Januari 2021, merupaâ€¦ https://t.co/Bycvbj4BWI",negatif
4252,Rakyat Merdeka,"Top News Koran Rakyat Merdeka

Nolak Vaksin Covid 
Anak Buah Mega Tak Akan Dipenjara

#Ribka #ribkatjiptaning #PKIâ€¦ https://t.co/CYKEY4rpuB",negatif
4253,Nama tidak boleh kosong,Kalo ntar jadi divaksin gw pilih2 dulu masa jadi manusia ga good looking jadi titan ga good looking juga anjim ! #Vaksin #aot #erenyeager,negatif
4254,BaBe - Baca Berita,"Imbas Kontroversi Hadiri Pesta, Tagar #TangkapAhokdanRaffi Jadi Trending di Twitter #RaffiAhmad #Vaksin #Twitterâ€¦ https://t.co/CmOKyC6UXX",negatif
4255,MariaMey,Apa yg harus dilakukan jika kejadian ikutan pasca Imunisasi (KIPI) yg merupakan kejadian medik yg berhubungan dwngaâ€¦ https://t.co/EdQXf40Yb6,negatif
4256,Istiramadhani,"Masuk tv Jepang, masyarakat Indonesia ngak mau di vaksin, dengan alasan takut ngak halal.
Ini nih.. kalau ngaji nyaâ€¦ https://t.co/0QUBAEijtj",negatif
4257,UMA,@CNNIndonesia Nyusain idup brengs ... sama aja maksa !!! Jangan ribet apah .. punya kekuasaan seenaknya aja ngebateâ€¦ https://t.co/Lwthmb4xwI,negatif
4258,seduhanrindu_,"Gak usah sok""an mikir kandung yg ada di vaksin covid, lo makan gorengan pkek cabe ajah gak dicuci dlu

#Vaksin",negatif
